11-05-18,184.850006,188.320007,184.179993,186.990005
14-05-18,187.710007,187.860001,186.199997,186.639999
15-05-18,184.880005,185.289993,183.199997,184.320007
16-05-18,183.699997,184.320007,182.660004,183.199997
17-05-18,182.679993,184.059998,182.220001,183.759995
18-05-18,183.490005,184.190002,182.610001,182.679993
21-05-18,183.770004,185.300003,183.130005,184.490005
22-05-18,184.929993,185.419998,183.429993,183.800003
23-05-18,182.5,186.910004,182.179993,186.899994
24-05-18,185.880005,186.800003,185.029999,185.929993
25-05-18,186.020004,186.330002,184.449997,184.919998
29-05-18,184.339996,186.809998,183.710007,185.740005
30-05-18,186.539993,188,185.25,187.669998
31-05-18,187.869995,192.720001,187.479996,191.779999
01-06-18,193.070007,194.550003,192.070007,193.990005
04-06-18,191.839996,193.979996,191.470001,193.279999
05-06-18,194.300003,195,192.619995,192.940002
06-06-18,191.029999,192.529999,189.110001,191.339996
07-06-18,190.75,190.970001,186.770004,188.179993
08-06-18,187.529999,189.479996,186.429993,189.100006
11-06-18,188.809998,192.600006,188.800003,191.539993
12-06-18,192.169998,193.279999,191.559998,192.399994
13-06-18,192.740005,194.5,191.910004,192.410004
14-06-18,193.100006,197.279999,192.910004,196.809998
15-06-18,195.789993,197.070007,194.639999,195.850006
18-06-18,194.800003,199.580002,194.130005,198.309998
19-06-18,196.240005,197.960007,193.789993,197.490005
20-06-18,199.100006,203.550003,198.809998,202
21-06-18,202.759995,203.389999,200.089996,201.5
22-06-18,201.160004,202.240005,199.309998,201.740005
25-06-18,200,200,193.110001,196.350006
26-06-18,197.600006,199.100006,196.229996,199
27-06-18,199.179993,200.75,195.800003,195.839996
28-06-18,195.179993,197.339996,193.259995,196.229996
29-06-18,197.320007,197.600006,193.960007,194.320007
02-07-18,193.369995,197.449997,192.220001,197.360001
03-07-18,194.550003,195.399994,192.520004,192.729996
05-07-18,194.740005,198.649994,194.029999,198.449997
06-07-18,198.449997,203.639999,197.699997,203.229996
09-07-18,204.929993,205.800003,202.119995,204.740005
10-07-18,204.5,204.910004,202.259995,203.539993
11-07-18,202.220001,204.5,201.75,202.539993
12-07-18,203.429993,207.080002,203.190002,206.919998
13-07-18,207.809998,208.429993,206.449997,207.320007
16-07-18,207.5,208.720001,206.839996,207.229996
17-07-18,204.899994,210.460007,204.839996,209.990005
18-07-18,209.820007,210.990005,208.440002,209.360001
19-07-18,208.770004,209.990005,207.759995,208.089996
20-07-18,208.850006,211.5,208.5,209.940002
23-07-18,210.580002,211.619995,208.800003,210.910004
24-07-18,215.110001,216.199997,212.600006,214.669998
25-07-18,215.720001,218.619995,214.270004,217.5
26-07-18,174.889999,180.130005,173.75,176.259995
27-07-18,179.869995,179.929993,173,174.889999
30-07-18,175.300003,175.300003,166.559998,171.059998
31-07-18,170.669998,174.240005,170,172.580002
01-08-18,173.929993,175.080002,170.899994,171.649994
02-08-18,170.679993,176.789993,170.270004,176.369995
