11-05-18,78.989998,80.129997,78.669998,79.709999
14-05-18,80.059998,80.550003,79.099998,79.910004
15-05-18,78.099998,78.650002,77.82,78.089996
16-05-18,78,78.32,77.540001,78.150002
17-05-18,78.529999,78.529999,77.779999,78.080002
18-05-18,77.82,78.470001,77.730003,77.949997
21-05-18,77.489998,77.550003,76.620003,76.720001
22-05-18,77.980003,78.120003,76.75,76.82
23-05-18,76.199997,78.199997,76.160004,77.68
24-05-18,77.160004,78.010002,77.050003,77.900002
25-05-18,77.120003,77.300003,76.410004,77.040001
29-05-18,76.769997,77.779999,76.440002,76.910004
30-05-18,78,78.93,77.769997,78.489998
31-05-18,79.25,80.150002,79.07,79.519997
01-06-18,78.699997,79.68,78.660004,79.029999
04-06-18,80.529999,80.610001,79.339996,79.470001
05-06-18,80.220001,80.599998,79.779999,80.199997
06-06-18,80.470001,80.699997,79.620003,80.190002
07-06-18,80.419998,80.550003,78.900002,79.449997
08-06-18,78.690002,78.900002,78.059998,78.510002
11-06-18,78.089996,78.720001,77.82,78.599998
12-06-18,78.019997,78.870003,77.949997,78.709999
13-06-18,78.309998,79.110001,77.970001,78.599998
14-06-18,78.419998,79.449997,78.300003,79.309998
15-06-18,77.470001,77.589996,76,76.839996
18-06-18,74.459999,75.459999,74.349998,75.190002
19-06-18,74.269997,75.360001,74.120003,74.68
20-06-18,75.75,75.75,74.529999,74.639999
21-06-18,74.080002,74.690002,74.019997,74.669998
22-06-18,75.610001,76.32,75.459999,75.830002
25-06-18,75.279999,75.660004,74.93,75.199997
26-06-18,74.93,76.089996,74.93,75.559998
27-06-18,74.849998,75.190002,74.559998,74.790001
28-06-18,74.720001,75.620003,74.669998,75.209999
29-06-18,76.209999,77.339996,76.019997,77.089996
02-07-18,75.900002,76.169998,75.239998,75.849998
03-07-18,76.720001,77.57,76.589996,76.75
05-07-18,76.870003,77.209999,76.529999,77.080002
06-07-18,75.919998,76.230003,75.699997,76.050003
09-07-18,76.639999,76.849998,75.919998,76.019997
10-07-18,75.709999,75.980003,75.5,75.849998
11-07-18,74,74.32,72.75,72.940002
12-07-18,73.330002,73.980003,72.959999,73.129997
13-07-18,72.349998,72.68,71.910004,72.080002
16-07-18,72.339996,72.779999,72,72.43
17-07-18,72.139999,72.870003,72,72.559998
18-07-18,72.559998,72.959999,72.230003,72.800003
19-07-18,71.129997,73.510002,71.050003,72.230003
20-07-18,73.07,73.580002,73.019997,73.43
23-07-18,72.480003,72.510002,71.82,71.879997
24-07-18,73.32,73.519997,72.550003,72.830002
25-07-18,72.959999,73.5,72.800003,73.32
26-07-18,73.019997,73.300003,72.529999,72.599998
27-07-18,72.860001,73.559998,72.690002,72.980003
30-07-18,73.199997,74.059998,73.099998,73.529999
31-07-18,74.5,74.870003,73.779999,73.849998
01-08-18,73.57,73.610001,72.519997,72.650002
02-08-18,71.639999,72.440002,71.339996,72
03-08-18,72.57,73.690002,72.550003,72.980003
