15-05-18,72.910004,74.260002,72.529999,73.919998
16-05-18,74,74.809998,73.089996,74.220001
17-05-18,73.639999,75.470001,73.639999,74.32
18-05-18,76.129997,80.639999,75.919998,78.809998
21-05-18,79.120003,80.910004,78.5,80.470001
22-05-18,80.239998,80.940002,78.68,80.769997
23-05-18,80.440002,82,79.809998,81.889999
24-05-18,81.959999,82.889999,81.279999,82.669998
25-05-18,82.610001,82.93,81.900002,82.019997
29-05-18,81.800003,81.800003,80.419998,80.550003
30-05-18,81.190002,81.599998,79.919998,81.040001
31-05-18,81.07,81.290001,80.010002,80.660004
01-06-18,82.510002,85.879997,82.510002,84.849998
04-06-18,85.589996,86.480003,82.940002,85.029999
05-06-18,85.239998,86.769997,84.510002,86.650002
06-06-18,86.730003,87.480003,86.489998,87.349998
07-06-18,87.379997,88.080002,86.699997,88.059998
08-06-18,88,88.68,86.919998,88.330002
11-06-18,88.300003,88.300003,87.110001,87.639999
12-06-18,87.639999,87.970001,86.239998,86.709999
13-06-18,87,88.449997,86.239998,87.910004
14-06-18,88.150002,89.32,87.150002,87.910004
15-06-18,87.639999,88.849998,87.150002,88.389999
18-06-18,87.489998,89.610001,87,89.57
19-06-18,88.419998,89.099998,87.379997,89
20-06-18,89.099998,90.860001,89.099998,89.199997
21-06-18,89.339996,89.650002,88.120003,89.089996
22-06-18,88.760002,90.120003,86.82,88.779999
25-06-18,88.529999,88.769997,85.110001,85.959999
26-06-18,86.129997,86.839996,85.57,86.459999
27-06-18,86.779999,86.93,83.93,84
28-06-18,83.949997,85.529999,83.510002,85.269997
29-06-18,85.489998,86.629997,84.580002,84.580002
02-07-18,94.690002,94.730003,90.059998,92.199997
03-07-18,93.120003,95.18,92.919998,94.830002
05-07-18,95,95,93.480003,93.849998
06-07-18,93.82,93.989998,92.760002,93.339996
09-07-18,94.410004,94.43,92.800003,93.629997
10-07-18,94.589996,96.150002,93.519997,94.370003
11-07-18,93.5,94.449997,93.489998,94.089996
12-07-18,94.339996,95.370003,94.18,95.120003
13-07-18,95.120003,95.330002,94.150002,94.900002
16-07-18,95.230003,95.660004,94.660004,94.779999
17-07-18,94.099998,95.150002,94.07,94.860001
18-07-18,94.860001,95.129997,94.540001,95.07
19-07-18,94.849998,95,94.099998,94.739998
20-07-18,94.779999,94.889999,94.290001,94.32
23-07-18,94.129997,94.220001,93.199997,93.620003
24-07-18,93.889999,94.169998,92.620003,93.099998
25-07-18,93.190002,93.800003,92.849998,93.800003
26-07-18,92.940002,94.620003,92.910004,94.400002
27-07-18,94.029999,94.330002,93.449997,93.669998
30-07-18,93.379997,93.57,92.07,92.709999
31-07-18,92.720001,93.330002,92.269997,92.519997
01-08-18,92.519997,93.389999,92.419998,92.720001
02-08-18,92.5,93.269997,92.5,93.040001
03-08-18,93.160004,93.379997,92.389999,93.089996
